_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
1458,2023-03-25T07:00:48.257Z,/sonometros,NoiseLevelObserved,T248684-daily,62.46,61.23,67.96,66.73,59.74,2023-03-24
1459,2023-03-26T06:00:46.9Z,/sonometros,NoiseLevelObserved,T248684-daily,66.33,63.01,73.44,69.75,66.89,2023-03-25
1460,2023-03-27T06:00:47.733Z,/sonometros,NoiseLevelObserved,T248684-daily,57.18,58.6,60.46,58.7,50.36,2023-03-26
1461,2023-03-28T06:00:51.956Z,/sonometros,NoiseLevelObserved,T248684-daily,59.07,60.46,62.21,60.86,51.49,2023-03-27
1462,2023-03-29T06:00:44.415Z,/sonometros,NoiseLevelObserved,T248684-daily,60.75,61.42,64.67,62.49,55.96,2023-03-28
1463,2023-03-30T06:00:59.355Z,/sonometros,NoiseLevelObserved,T248684-daily,60.96,61.42,65.06,64.23,55.29,2023-03-29
1464,2023-03-31T06:00:48.980Z,/sonometros,NoiseLevelObserved,T248684-daily,60.22,60.24,64.7,63.91,55.33,2023-03-30
1465,2023-04-01T06:00:37.767Z,/sonometros,NoiseLevelObserved,T248684-daily,61.8,61.26,67.51,64.79,60.11,2023-03-31
1466,2023-04-02T06:00:51.851Z,/sonometros,NoiseLevelObserved,T248684-daily,65.18,63.03,71.11,69.81,63.18,2023-04-01
1467,2023-04-03T06:00:44.459Z,/sonometros,NoiseLevelObserved,T248684-daily,58.96,60.75,62.1,58.9,52.73,2023-04-02
1468,2023-04-04T06:00:45.912Z,/sonometros,NoiseLevelObserved,T248684-daily,58.92,59.87,62.52,61.57,52.19,2023-04-03
1469,2023-04-05T06:00:44.287Z,/sonometros,NoiseLevelObserved,T248684-daily,61.59,60.86,66.22,66.18,56.27,2023-04-04
1470,2023-04-06T06:00:46.305Z,/sonometros,NoiseLevelObserved,T248684-daily,60.55,61.58,64.19,62.92,54.21,2023-04-05
1471,2023-04-07T06:00:41.179Z,/sonometros,NoiseLevelObserved,T248684-daily,61.98,62.18,67.09,64.47,59.31,2023-04-06
1472,2023-04-10T06:00:43.916Z,/sonometros,NoiseLevelObserved,T248684-daily,57.53,58.47,62.01,59.01,53.94,2023-04-09
1473,2023-04-11T06:00:42.725Z,/sonometros,NoiseLevelObserved,T248684-daily,59.61,60.17,63.61,62.77,53.73,2023-04-10
1474,2023-04-12T06:00:40.750Z,/sonometros,NoiseLevelObserved,T248684-daily,59.94,60.19,63.88,63.77,53.05,2023-04-11
1475,2023-04-13T06:00:37.686Z,/sonometros,NoiseLevelObserved,T248684-daily,59.24,59.29,63.12,62.42,53.29,2023-04-12
1476,2023-04-14T06:00:47.673Z,/sonometros,NoiseLevelObserved,T248684-daily,59.62,59.71,63.9,63.44,53.96,2023-04-13
1477,2023-04-15T06:00:37.611Z,/sonometros,NoiseLevelObserved,T248684-daily,61.42,60.21,68.13,63.59,61.6,2023-04-14
1478,2023-04-16T06:00:36.833Z,/sonometros,NoiseLevelObserved,T248684-daily,62.02,60.55,68.5,65.08,61.64,2023-04-15
1479,2023-04-17T06:00:34.830Z,/sonometros,NoiseLevelObserved,T248684-daily,57.41,58.21,61.55,59.83,52.52,2023-04-16
1512,2023-04-18T06:00:27.654Z,/sonometros,NoiseLevelObserved,T248684-daily,58.78,58.82,63.26,62.42,53.93,2023-04-17
1545,2023-04-19T06:00:32.945Z,/sonometros,NoiseLevelObserved,T248684-daily,59.6,61.04,62.98,61.78,52.27,2023-04-18
1546,2023-04-20T06:00:33.247Z,/sonometros,NoiseLevelObserved,T248684-daily,59.89,61.38,63.16,61.19,53.21,2023-04-19
1547,2023-04-27T06:00:33.839Z,/sonometros,NoiseLevelObserved,T248684-daily,59.99,60.83,64.08,63.71,53.36,2023-04-26
1548,2023-04-28T06:00:31.751Z,/sonometros,NoiseLevelObserved,T248684-daily,61.09,60.75,65.95,64.94,57.1,2023-04-27
1549,2023-04-29T06:00:29.453Z,/sonometros,NoiseLevelObserved,T248684-daily,63.27,61.42,69.13,67.72,61.22,2023-04-28
1550,2023-04-30T06:00:28.814Z,/sonometros,NoiseLevelObserved,T248684-daily,65.22,63.64,71.27,69.15,63.79,2023-04-29
1551,2023-05-01T06:00:37.95Z,/sonometros,NoiseLevelObserved,T248684-daily,58.83,58.79,64.39,61.11,57.09,2023-04-30
1552,2023-05-02T06:00:34.277Z,/sonometros,NoiseLevelObserved,T248684-daily,65.03,65.17,68.92,69.1,57.53,2023-05-01
1553,2023-05-03T06:00:30.264Z,/sonometros,NoiseLevelObserved,T248684-daily,60.1,61.28,63.52,62.28,53.17,2023-05-02
